4.5195,0.154500000000001,0.481,0,0.589543091049895,0.02489870788968
5.497,0.147,0.481,0,0.547604147716937,0.019082958472937
6.5185,0.1545,0.481,0,0.517364424330751,0.015681944349465
7.503,0.154,0.481,0,0.495716380114621,0.014990658086706
8.524,0.161000000000001,0.481,0,0.47316283435007,0.01466590673493
9.509,0.162000000000001,0.481,0,0.446982858344726,0.013110301386718
10.52,0.129999999999999,0.481,0,0.424216730038023,0.011976310998911
11.51,0.19,0.481,0,0.406797567332754,0.010599956482674
12.53,0.27,0.481,0,0.391292897047087,0.012431386486115
13.51,0.31,0.481,0,0.375748334566987,0.011905668008334
14.49,0.4,0.481,0,0.363527950310559,0.013343889180038
15.51,0.5,0.481,0,0.343577047066409,0.013882152453559
16.49,0.629999999999999,0.481,0,0.34247907822923,0.015495312553477
17.5,0.77,0.481,0,0.323387428571429,0.016928080651521
18.49,0.899999999999999,0.481,0,0.324962682531098,0.01798125279433
19.51,1.14,0.481,0,0.311844182470528,0.019992098855496
20.49,1.3,0.481,0,0.30861981454368,0.021714386922939
21.52,1.58,0.481,0,0.30125092936803,0.024356051207684
22.495,1.805,0.481,0,0.319615025561236,0.033235599504351
